"Address","total_calls","first_call","last_call","Zip","median_age"
"840 JOSEPH AVE",2,2023-05-07,2023-09-20,37207,48.5
"8400 HIGHWAY 100",2,2018-02-14,2019-07-05,37221,36.5
"8406 GULLETT DR",2,2018-07-02,2019-11-08,37076,49
"841 WESTCOTT LN",2,2023-02-26,2023-06-07,37013,26
"8424 INDIAN HILLS DR",2,2016-09-02,2018-05-28,37221,42
"845 BISHOPSGATE RD",2,2021-07-17,2021-07-25,37013,27
"845 BRILEY PKWY",2,2018-04-14,2022-07-30,37217,37
"8456 HIGHWAY 100",2,2016-08-19,2017-12-01,37221,38.5
"848 LOUISVILLE HWY",2,2018-06-01,2019-11-10,37072,28
"848 WINDSOR GREEN BLVD",2,2021-02-07,2023-08-26,37072,49.5
"849 HAMILTON CROSSINGS",2,2019-11-22,2020-07-10,37013,47.5
"849 IDLEWILD DR",2,2017-06-10,2020-02-10,37115,42.5
"85 FAIRFIELD AVE",2,2023-09-30,2024-11-30,37210,69
"85 LAFAYETTE ST",2,2019-09-11,2023-08-09,37210,37
"852 TODD PREIS DR",2,2017-09-10,2023-10-25,37221,25
"853 MOUNTAIN VALLEY DR",2,2018-07-25,2022-03-03,37209,25
"854 CHEYENNE BLVD",2,2020-03-04,2022-04-06,37115,27.5
"855 S 8TH CT",2,2016-07-16,2017-03-12,37206,44.5
"8551 SAWYER BROWN RD",2,2022-01-11,2023-05-19,37221,66
"8554 HIGHWAY 70",2,2016-12-09,2017-11-04,37221,36.5
"856 BROOK HOLLOW RD",2,2018-03-02,2018-05-22,37205,52
"858 GALLAVISTA AVE",2,2018-07-02,2018-07-13,37115,36
"859 BRILEY PKWY",2,2020-01-10,2023-11-03,37217,33.5
"86 ORIEL AVE",2,2016-02-25,2018-01-27,37210,29
"864 OAKWOOD TERRACE DR",2,2017-02-13,2017-08-13,37013,40.5
"869 W HILLWOOD DR",2,2024-02-13,2024-04-04,37205,24
"875 GRANADA AV",2,2020-03-27,2020-10-02,37206,41
"877 CHEYENNE BLVD",2,2016-11-09,2022-12-12,37115,4
"885 CHEYENNE BLVD",2,2019-09-27,2021-10-15,37115,37.5
"8868 HESTER BEASLEY RD",2,2016-03-24,2017-10-06,37221,56.5
"891 KIPLING DR",2,2019-06-01,2019-08-19,37217,32
"893 MURFREESBORO PKE",2,2020-01-26,2020-04-12,37217,38.5
"8945 SAWYER BROWN RD",2,2022-02-15,2024-04-10,37221,38.5
"896 CANNON ST",2,2020-05-19,2020-08-14,37210,13.5
"8TH AV S / DIVISION ST",2,2016-01-29,2018-06-08,37203,42
"8TH AVE S & DIVISION ST",2,2023-02-25,2023-05-11,37203,47
"8TH AVE S & KOREAN VETERANS BLVD",2,2022-11-27,2023-05-23,37203,29
"8TH AVE S / CLARK PL",2,2021-12-24,2022-06-24,37203,40.5
"8TH AVE S / DREXEL ST",2,2022-04-20,2022-07-02,37203,54.5
"900 AMQUI CT",2,2018-09-15,2019-04-27,37115,37
"900 BROADWAY",2,2017-08-30,2023-11-06,37203,23.5
"900 GALLATIN PIKE S",2,2018-09-29,2021-12-19,37115,29.5
"900 JEFFERSON ST",2,2024-08-26,2025-01-30,37208,30
"900 MADISON SQ",2,2021-07-21,2023-03-08,37115,48
"900 RIVERGATE PKWY",2,2023-04-08,2023-07-20,37115,35.5
"901 28TH AVE N",2,2021-02-17,2024-11-22,37208,32
"901 BRYAN ST",2,2025-11-16,2025-12-27,37138,46
"901 DIVISION ST",2,2019-08-25,2021-06-05,37203,37
"901 MALLOW DR",2,2019-08-02,2021-07-13,37115,46
"901 RIVERGATE PKWY",2,2018-06-29,2018-07-24,37072,42.5
"902 HAMBLEN DR",2,2021-11-08,2022-10-04,37115,33.5
"903 BRYAN ST",2,2018-11-03,2022-06-01,37138,47.5
"903 DICKERSON PIKE",2,2018-08-09,2024-07-29,37207,44.5
"903 N 12TH ST",2,2017-04-07,2018-10-07,37206,39
"906 GALLATIN AVE",2,2017-05-17,2022-08-22,37206,40
"907 BEAVERCREEK WAY",2,2017-09-09,2022-07-04,37013,35
"907 RIVERGATE PKWY",2,2020-04-22,2021-06-10,37072,29
"908 33RD AVE N",2,2017-10-26,2017-11-12,37209,48
"909 CANNON ST",2,2020-10-07,2024-03-27,37210,49
"909 GIBSON DR",2,2016-05-05,2016-11-12,37115,57.5
"909 HERITAGE VIEW CT",2,2023-03-06,2023-03-07,37115,64
"910 TWIN ELMS CT",2,2019-11-01,2024-10-06,37210,36.5
"911 BLUE RIDGE DR",2,2018-07-07,2023-08-10,37207,59
"911 RACHELS PL",2,2019-06-13,2024-01-18,37076,48
"912 CONFERENCE DR",2,2019-12-12,2022-10-15,37072,32
"912 FOWLER ST",2,2024-11-30,2025-08-16,37138,43
"912 ROOSEVELT AVE",2,2017-02-04,2024-09-06,37115,45
"914 STROUSE AVE",2,2023-02-16,2023-03-23,37206,64
"915 15TH AVE S",2,2022-05-19,2022-07-28,37212,36
"915 MURFREESBORO PIKE",2,2017-03-21,2018-05-18,37217,29
"915 OLD HICKORY BLVD W",2,2022-03-05,2025-08-26,37115,40.5
"916 ARBOR CREST BLVD",2,2018-03-19,2022-01-26,37013,34
"916 BUCHANAN ST",2,2023-01-31,2025-04-24,37208,29
"916 CAYCE DR",2,2023-06-09,2023-12-22,37115,NA
"916 HERMITAGE RDG",2,2017-01-06,2018-03-03,37076,68
"916 WARD ST",2,2016-08-29,2017-06-13,37207,59.5
"917 BLANK ST",2,2025-07-01,2025-07-31,37208,45
"917 ONEIDA AV",2,2019-10-03,2020-12-04,37207,38.5
"917 RIVERGATE PKWY",2,2021-11-13,2025-07-20,37115,41.5
"917 WOODS LAKE DR",2,2017-07-25,2017-08-11,37115,55
"920 MARENGO LN",2,2023-01-15,2023-10-22,37204,NA
"920 OAKWELL FARMS LN",2,2025-10-06,2025-11-11,37076,35
"920 WARD ST",2,2023-08-04,2024-07-19,37207,28.5
"921 E OLD HICKORY BLVD",2,2016-10-21,2021-04-01,37115,30.5
"921 GALLATIN AVE",2,2021-04-22,2023-09-20,37206,19
"921 WOODLAND ST",2,2017-08-03,2020-12-05,37206,40
"9222 SAWYER BROWN RD",2,2025-01-16,2025-04-24,37221,75
"925 3RD AVE N",2,2021-07-30,2022-05-21,37208,35
"925 NEELYS BEND RD",2,2016-02-12,2020-10-11,37115,29
"926 CHEYENNE BLVD",2,2016-12-06,2016-12-29,37115,59
"926 WOODLAND ST",2,2016-11-10,2017-08-13,37206,30.5
"927 GALLATIN AVE",2,2021-03-06,2021-08-31,37206,32
"928 RIVERGATE PKWY",2,2017-09-21,2024-07-12,37115,39.5
"929 ALLEN RD",2,2017-03-25,2020-03-07,37214,NA
"929 RICHARDS RD",2,2020-12-19,2023-08-17,37013,19
"93 LYLE LN",2,2023-06-22,2025-12-21,37210,24
"932 NEUHOFF LN",2,2024-04-25,2024-08-10,37205,33.5
"933 32ND AVE N",2,2023-07-12,2023-11-01,37209,25
"934 LOUISVILLE HWY",2,2016-08-25,2017-10-21,37072,37
"935 33RD AVE N",2,2018-07-28,2019-04-23,37209,38.5
"939 THOMAS AVE",2,2023-05-07,2023-09-23,37216,65.5
"94 CASSIE BELL DR",2,2021-01-17,2021-09-24,37138,50.5
"941 MAIN ST",2,2024-10-13,2025-11-22,37206,40
"947 RICHARDS RD",2,2019-04-24,2020-02-27,37013,25.5
"948 WOODLAND ST",2,2023-12-05,2024-03-06,37206,38.5
"95 MAURY ST",2,2017-09-30,2019-01-16,37210,20.5
"950 YOUNGS LN",2,2024-05-01,2025-07-24,37218,49
"951 BRITTANY PARK DR",2,2022-04-05,2025-03-23,37013,24.5
"952 STROUSE AVE",2,2018-07-05,2022-03-24,37206,41.5
"954 COLFAX DR",2,2018-07-15,2018-07-22,37214,33
"960 BLANK ST",2,2023-07-31,2024-09-06,37208,37.5
"962 BLANK ST",2,2016-04-26,2019-10-05,37208,35
"966 CANNON ST",2,2021-09-18,2024-07-04,37210,58
"968 STROUSE AVE",2,2016-03-12,2017-11-18,37206,38.5
"969 GALLATIN PIKE S",2,2017-07-01,2021-08-16,37115,50
"97 LEWIS ST",2,2023-01-27,2023-04-21,37210,39
"97 WHITE BRIDGE PIKE",2,2022-01-23,2024-03-30,37205,22
"971 MOUNTAIN VALLEY DR",2,2024-04-19,2024-10-09,37209,30.5
"973 CANNON ST",2,2022-05-30,2022-06-09,37210,29
"975 CANNON ST",2,2022-11-21,2023-05-03,37210,20
"98 VAUGHN RD",2,2019-10-05,2020-01-18,37221,23
"9TH AV N / CASS ST",2,2019-03-05,2020-06-25,37208,34
"9TH AV N / CHEATHAM PL",2,2020-04-22,2020-09-04,37208,73
"ALLIED DR / NOLENSVILLE PIKE",2,2017-01-01,2018-07-04,37211,27
"ANNEX AVE / RIVER ROUGE DR",2,2021-12-23,2022-10-16,37209,42
"ANTHES DR / HERMITAGE AV",2,2019-10-30,2020-08-12,37210,36
"ASHLAND CITY HWY / BRILEY PKWY S",2,2017-04-09,2017-06-08,37218,30
"ASHLAND CITY HWY / CLARKSVILLE PIKE",2,2016-10-18,2019-04-14,37218,35
"AVONDALE CIR & BRICK CHURCH PIKE",2,2024-07-05,2025-12-27,37207,27
"BANK ST / 2ND AVE N",2,2018-10-02,2022-12-29,37201,62
"BELL RD & HICKORY HOLLOW PKWY",2,2023-08-02,2024-07-06,37013,27.5
"BELL RD / BRITTANY PARK DR",2,2019-05-13,2020-08-21,37013,37.5
"BELL RD / EAGLE VIEW BLVD",2,2017-12-18,2020-03-27,37013,30.5
"BELL RD / HICKORY HOLLOW LN",2,2018-05-03,2019-12-21,37013,71
"BELL RD / MT VIEW RD",2,2021-01-25,2021-01-25,37013,39
"BELL RD / MURFREESBORO PIKE",2,2019-05-20,2022-07-21,37013,34.5
"BELL RD / SMITH SPRINGS RD",2,2016-03-23,2017-04-01,37217,25.5
"BELL RD / STEWARTS FERRY PIKE",2,2018-01-19,2021-10-08,37214,32.5
"BEN ALLEN RD & DICKERSON PIKE",2,2023-05-15,2023-12-18,37207,49
"BLANK ST & HERMAN ST",2,2025-07-05,2025-09-22,37208,43
"BRANSFORD AVE & CRAIGHEAD ST",2,2024-02-22,2025-06-22,37204,31
"BRICK CHURCH PIKE / W TRINITY LN",2,2021-10-02,2022-03-04,37207,41.5
"BRICK CHURCH PKE / AVONDALE CIR",2,2018-08-26,2019-02-02,37207,39
"BRICK CHURCH PKE / EWING DR",2,2018-10-21,2020-12-29,37207,51.5
"BRILEY PKWY N / COUNTY HOSPITAL RD",2,2016-05-31,2018-06-21,37218,48
"BRILEY PKWY N / KNIGHTS OF COLUMBUS BLVD",2,2021-10-26,2022-03-12,37214,39
"BRILEY PKWY N EXT RAMP / MURFREESBORO PIKE",2,2018-12-28,2022-09-27,37217,38.5
"BRILEY PKWY S / ELM HILL PIKE",2,2018-11-17,2019-05-10,37214,40.5
"BROADMOOR DR & GALLATIN PIKE",2,2023-05-22,2024-05-17,37216,NA
"BROADWAY & 6TH AVE S",2,2023-01-09,2025-12-19,37203,40.5
"BROADWAY / 12TH AV N",2,2020-02-08,2020-02-25,37203,30
"BROADWAY / 12TH AVE S",2,2018-06-23,2021-08-02,37203,25
"BROADWAY / 14TH AVE N",2,2016-02-04,2022-10-07,37203,35
"BROADWAY / 1ST AVE N",2,2016-10-20,2017-08-03,37201,31.5
"BROADWAY / 1ST AVE S",2,2016-05-27,2021-11-27,37201,29.5
"BROADWAY / 2ND AVE N",2,2016-07-31,2022-08-23,37201,36
"BROADWAY / 3RD AVE S",2,2018-05-27,2022-09-25,37219,38.5
"BROADWAY / 4TH AV N",2,2019-09-19,2020-03-01,37203,25
"BROADWAY / 7TH AVE N",2,2017-02-25,2017-11-04,37203,52.5
"BUCHANAN ST & 16TH AVE N",2,2024-05-09,2025-07-06,37208,48
"CENTRAL PKE / I40 E EXT RAMP",2,2018-03-25,2018-06-22,37076,46
"CENTRAL PKE ENT RAMP / CENTRAL PKE",2,2020-03-23,2020-07-30,37076,34
"CHARLES E DAVIS BLVD / CANNON ST",2,2018-05-08,2022-08-22,37210,35
"CHARLES E DAVIS BLVD / GREEN ST",2,2018-05-11,2022-05-27,37210,41
"CHARLOTTE AV / 15TH AV N",2,2019-11-14,2020-10-26,37203,31.5
"CHARLOTTE PIKE / DAVIDSON DR",2,2021-07-29,2021-09-05,37209,65
"CHARLOTTE PKE / OLD HICKORY BLVD",2,2018-11-07,2018-11-16,37209,27
"CHESAPEAKE DR / MOOREWOOD DR",2,2020-02-29,2020-03-14,37207,26
"CHEYENNE BLVD / WARRIOR RD",2,2020-08-24,2020-09-01,37115,37
"CHURCH ST & 3RD AVE N",2,2023-04-29,2025-12-21,37201,38.5
"CHURCH ST & GEORGE L DAVIS BLVD",2,2023-04-22,2025-06-16,37246,42
"CHURCH ST / 17TH AVE N",2,2021-05-30,2022-10-30,37203,30.5
"CHURCH ST / 3RD AVE N",2,2019-05-06,2022-11-18,37201,40
"CHURCH ST / GEORGE L DAVIS BLVD",2,2017-09-06,2022-02-14,37246,36
"CHURCH ST / LINDBERG AVE",2,2018-06-19,2021-02-05,37072,34
"CLAIBORNE ST / CANNON ST",2,2017-11-30,2022-04-07,37210,39.5
"CLAIBORNE ST / LAFAYETTE ST",2,2016-11-09,2019-07-19,37210,46
"CLARKSVILLE PIKE & RAWLINGS RD",2,2025-09-12,2025-11-09,37080,44
"COMMERCE ST / 2ND AVE N",2,2021-04-23,2022-10-15,37201,26.5
"CONFERENCE DR / VIETNAM VETERANS BLVD N",2,2020-06-09,2021-09-13,37072,41
"COUCHVILLE PIKE & ANDERSON RD",2,2024-09-09,2025-06-16,37217,50
"CRAIGHEAD ST / BRANSFORD AVE",2,2016-06-29,2018-12-04,37204,28.5
"DAVIDSON DR / CHARLOTTE PKE",2,2020-05-19,2020-09-04,37209,32.5
"DELTA AV / CHEATHAM PL",2,2019-09-02,2020-07-07,37208,54
"DELTA AV / GARFIELD ST",2,2018-09-16,2020-04-01,37208,51
"DEMONBREUN ST & 1ST AVE S",2,2023-08-08,2024-10-22,37201,38
"DEMONBREUN ST & 3RD AVE S",2,2023-06-04,2024-08-10,37201,23.5
"DEMONBREUN ST & REP JOHN LEWIS WAY S",2,2023-07-14,2025-01-31,37203,38.5
"DEMONBREUN ST / 3RD AVE S",2,2018-06-08,2022-07-26,37201,36
"DICKERSON PIKE & BRILEY PKWY E",2,2023-02-11,2024-05-18,37207,31
"DICKERSON PIKE & CLEVELAND ST",2,2023-02-24,2025-11-26,37207,48
"DICKERSON PIKE & HART LN",2,2023-07-28,2025-07-15,37207,26.5
"DICKERSON PIKE / DOVERSIDE DR",2,2021-02-21,2022-06-04,37207,24
"DICKERSON PKE / BRILEY PKWY E",2,2016-02-04,2020-05-03,37207,36
"DICKERSON PKE / DOUGLAS AVE",2,2017-11-17,2019-02-25,37207,47
"DICKERSON PKE / I65 N",2,2016-02-22,2019-02-03,37207,42
"DICKERSON PKE / MAPLEWOOD TRC",2,2019-07-31,2020-12-28,37207,30
"DIVISION ST & 6TH AVE S",2,2023-04-14,2025-09-23,37203,50
"DIVISION ST / 8TH AV S",2,2020-04-24,2020-10-16,37203,NA
"DOVERSIDE DR / DICKERSON PIKE",2,2021-06-16,2022-02-11,37207,43
"DR D B TODD JR BLVD & JEFFERSON ST",2,2025-05-13,2025-09-08,37208,39.5
"DR D B TODD JR BLVD / CHARLOTTE AVE",2,2018-11-03,2022-11-13,37203,38.5
"DR MARTIN L KING JR BLVD / YMCA WAY",2,2019-10-14,2021-07-07,37203,40.5
"DREXEL ST & 8TH AVE S",2,2023-08-12,2024-01-04,37203,51
"E CAMPBELL RD / ONE MILE PKWY",2,2019-06-26,2021-06-07,37115,33
"EASTLAND AVE & GALLATIN AVE",2,2023-08-12,2025-06-01,37206,42
"ED TEMPLE BLVD / BUCHANAN ST",2,2017-08-29,2019-08-22,37208,29
"EDGEHILL AV / 12TH AVE S",2,2017-05-01,2018-07-14,37203,24
"ELLINGTON PKWY N / DOUGLAS AVE",2,2018-04-25,2019-04-28,37206,27
"ELM HILL PIKE / BRILEY PKWY N",2,2021-02-10,2021-07-07,37214,37.5
"EWING DR / DICKERSON PKE",2,2016-01-20,2019-12-28,37207,36
"EXIT 216A I40 E",2,2018-01-26,2020-12-19,37214,34.5
"EXIT 3 I440 W",2,2019-04-08,2021-10-30,37212,48
"EXIT 4 BRILEY N",2,2021-01-15,2025-10-29,37217,45
"EXIT 4 BRILEY S",2,2022-11-27,2024-09-10,37217,46.5
"EXIT 40 I24 W",2,2018-10-22,2021-02-13,37189,40.5
"EXIT 46A I24 W",2,2016-10-17,2020-06-26,37207,24.5
"EXIT 49 I24 W",2,2022-01-28,2024-08-04,37206,52.5
"EXIT 54 I24 E",2,2018-11-29,2022-11-07,37211,46.5
"EXIT 57 I24 W",2,2019-11-06,2024-05-26,37013,29
"EXIT 6 I440 E",2,2020-01-08,2025-06-14,37211,45
"EXIT 62 I24 E",2,2020-02-26,2022-02-18,37013,47.5
"EXIT 87 I65 N",2,2018-09-16,2019-04-24,37207,28.5
"EXIT 92 I65 S",2,2023-10-24,2025-08-13,37115,37
"EXIT 95 I65 N",2,2018-04-20,2025-04-14,37072,35
"EXIT 97 I65 N",2,2020-09-18,2024-03-06,37072,54
"FAIN ST / LEWIS ST",2,2020-10-27,2021-09-08,37210,46.5
"FAIRFIELD AVE & HERMITAGE AVE",2,2023-10-15,2024-10-08,37210,28
"FESSLERS LN / LEBANON PIKE",2,2017-03-12,2017-10-04,37210,19.5
"FOREST PARK RD / NEELYS BEND RD",2,2018-05-22,2020-04-03,37115,26.5
"FOSTER AV / GLENROSE AV",2,2020-02-09,2020-04-11,37210,27
"GALLATIN AV / DOUGLAS AVE",2,2017-04-28,2019-04-25,37206,36.5
"GALLATIN AVE & EASTLAND AVE",2,2023-04-24,2023-08-05,37206,33
"GALLATIN PIKE N & RIVERGATE PKWY",2,2023-07-05,2023-10-14,37115,36.5
"GALLATIN PIKE N / LOVELL ST",2,2021-03-13,2021-08-19,37115,33
"GALLATIN PIKE N / MCKINLEY ST",2,2022-01-02,2022-09-26,37115,37.5
"GALLATIN PIKE S & E WEBSTER ST",2,2024-01-15,2025-05-15,37115,NA
"GALLATIN PIKE S & HARRINGTON AVE",2,2025-04-03,2025-05-07,37115,31.5
"GALLATIN PIKE S / NEELYS BEND RD",2,2021-07-30,2021-12-01,37115,35
"GALLATIN PKE / BROADMOOR DR",2,2016-02-29,2018-07-10,37216,27
"GALLATIN PKE / E TRINITY LN",2,2018-06-15,2020-10-22,37216,53.5
"GALLATIN PKE / HOME RD",2,2017-11-21,2019-01-19,37216,24.5
"GALLATIN PKE N / ANDERSON LN",2,2016-10-10,2020-03-07,37115,47
"GALLATIN PKE N / CUMBERLAND AV",2,2019-09-18,2020-03-10,37115,41
"GALLATIN PKE N / LIBERTY LN",2,2017-10-01,2019-03-07,37115,45
"GALLATIN PKE N / OLD DRY CREEK RD",2,2019-07-02,2020-03-01,37115,39
"GAY ST & JAMES ROBERTSON PKWY",2,2023-03-22,2024-07-01,37201,46
"GEORGE L DAVIS BLVD / CHURCH ST",2,2020-05-15,2020-11-19,37246,38
"GLASTONBURY RD / BRILEY PKWY",2,2019-05-10,2021-06-24,37217,36
"GRACE ST & DICKERSON PIKE",2,2024-04-16,2024-06-20,37207,46
"HAMILTON CHURCH RD / HOBSON PKE",2,2020-11-11,2020-12-19,37013,29
"HARDING PIKE / WHITE BRIDGE PIKE",2,2021-06-20,2022-03-02,37205,41
"HARDING PL & ANTIOCH PIKE",2,2023-03-18,2024-04-04,37211,21
"HARDING PL & HARDING MALL DR",2,2023-11-09,2025-05-29,37211,53
"HARDING PL / HARDING MALL DR",2,2022-09-02,2022-09-10,37211,28.5
"HARDING PL / NOLENSVILLE PIKE",2,2016-09-03,2019-01-23,37211,34.5
"HARDING PL / SIDCO DR",2,2022-10-08,2022-10-08,37220,64
"HARDING PL / TAMPA DR",2,2020-06-07,2021-07-17,37211,34.5
"HARDING PL / TRAVELERS INN DR",2,2020-06-18,2021-07-20,37211,28.5
"HAYWOOD LN / BAKERTOWN RD",2,2017-10-27,2018-03-11,37211,42
"HERITAGE DR / OLD HICKORY BLVD W",2,2019-01-05,2020-08-08,37115,42.5
"HERMAN ST / 14TH AVE N",2,2021-03-03,2021-03-10,37208,27
"HERMITAGE AVE & LEA AVE",2,2023-05-09,2024-01-01,37210,48
"HERMITAGE AVE & MIDDLETON ST",2,2024-10-22,2025-01-24,37210,50
"HICKORY HOLLOW PKWY / BELL RD",2,2020-06-15,2021-10-28,37013,37
"HIGHWAY 70 S / OLD HICKORY BLVD",2,2019-11-17,2020-08-21,37221,49
"HOWERTON ST / INTERSTATE DR",2,2022-06-29,2022-07-30,37213,30.5
"HUFFMAN RD / GREENBRIER RD",2,2020-06-16,2021-04-09,37080,25
"I24 E / HARDING PL",2,2019-07-09,2021-04-15,37211,39
"I40 W / WHITE BRIDGE PKE",2,2020-05-04,2020-07-20,37209,21
"I440 E ENT RAMP & NOLENSVILLE PIKE",2,2023-02-07,2025-03-08,37210,62
"I440 E EXT RAMP & NOLENSVILLE PIKE",2,2024-02-19,2025-06-05,37211,55.5
"I65 N / DICKERSON PIKE",2,2021-10-05,2022-08-23,37207,45
"I65 N / ROSA L PARKS BLVD",2,2017-06-22,2019-08-08,37208,37.5
"I65 S / ARMORY DR",2,2021-11-06,2022-10-23,37204,29
"INTERSTATE DR / WOODLAND ST",2,2021-09-22,2021-12-17,37213,42
"JACKSON ST & BLANK ST",2,2023-07-05,2024-05-25,37208,36
"JEFFERSON ST BRIDGE",2,2020-04-18,2021-06-03,37201,34.5
"JOY AV / JOY CIR",2,2019-08-07,2020-10-09,37207,54
"KINGS LN / DRAKES BRANCH RD",2,2018-06-04,2018-12-20,37218,25
"KOREAN VETERANS BLVD & 6TH AVE S",2,2024-09-15,2024-10-13,37203,46
"KOREAN VETERANS BLVD & HERMITAGE AVE",2,2023-08-29,2023-11-30,37210,34.5
"KOREAN VETERANS BLVD / 5TH AV S",2,2019-11-23,2019-12-28,37203,51.5
"KOREAN VETERANS BLVD / REP JOHN LEWIS WAY S",2,2022-09-19,2022-11-06,37203,53.5
"LAFAYETTE ST & I40 W",2,2024-08-08,2025-11-08,37210,39.5
"LAFAYETTE ST & WHARF AVE",2,2024-04-22,2024-05-14,37210,29
"LAFAYETTE ST / FAIRFIELD AV",2,2020-05-04,2020-09-30,37210,32
"LAFAYETTE ST / UNIVERSITY CT",2,2016-06-01,2022-08-10,37210,52.5
"LAUER DR / STEWARTS FERRY PIKE",2,2022-04-14,2022-04-26,37214,38
"LEBANON PIKE / ANDREW JACKSON PKWY",2,2021-03-30,2022-09-09,37076,24
"LEBANON PKE / DANYACREST DR",2,2017-05-29,2020-10-21,37214,42
"LEBANON PKE / FAIRWAY DR",2,2019-08-16,2020-03-12,37214,40
"LEBANON PKE / MCGAVOCK PIKE",2,2016-07-18,2017-06-09,37214,29
"LEWIS ST & TRIMBLE ST",2,2023-06-11,2024-02-26,37210,39
"LEWIS ST & WINFREY ST",2,2023-06-25,2023-08-21,37210,44.5
"LEWIS ST / PERKINS ST",2,2020-05-14,2022-06-17,37210,43
"LINDSLEY AVE & ACADEMY PL",2,2023-08-07,2023-10-05,37210,34.5
"LISCHEY AV / E TRINITY LN",2,2016-10-21,2020-03-29,37207,30.5
"LISCHEY AV / EDWIN ST",2,2016-08-17,2017-02-28,37207,52
"LONG HOLLOW PIKE / NORTHCREEK BLVD",2,2021-02-26,2022-04-20,37072,21
"LOT M",2,2024-02-14,2024-10-13,37213,45
"LYLE AV / DIVISION ST",2,2017-12-03,2021-01-15,37203,28
"MAGGIE DR / LEGACY DR",2,2021-08-29,2022-04-25,37013,39.5
"MAIN ST / S 5TH ST",2,2017-09-11,2019-05-28,37206,16
"MIDDLETON ST & HERMITAGE AVE",2,2025-02-27,2025-07-04,37210,31
"MIDDLETON ST / 7TH AVE S",2,2016-08-14,2022-07-01,37203,45
"MIDDLETON ST / EWING AV",2,2019-07-05,2020-07-06,37203,48
"MIDDLETON ST / EWING AVE",2,2016-08-10,2021-06-15,37203,35.5
"MM 11 4 BRILEY N",2,2023-08-24,2024-12-17,37214,NA
"MM 199 0 I40 W",2,2020-06-14,2023-08-28,37221,31.5
"MM 199 8 I40 W",2,2020-05-17,2022-07-19,37209,27.5
"MM 206 0 I40 W",2,2020-10-02,2023-05-09,37209,31
"MM 207 2 I40 W",2,2019-08-24,2023-12-04,37208,27
"MM 210 8 I40 E",2,2022-07-09,2022-12-28,37210,33
"MM 212 4 I40 W",2,2023-08-06,2024-05-03,37210,27.5
"MM 222 6 I40 E",2,2020-03-14,2021-08-01,37076,34
"MM 25 2 BRILEY N",2,2018-11-14,2024-04-03,37218,34.5
"MM 47 0 I24 E",2,2019-12-02,2022-05-06,37207,34.5
"MM 47 6 I24 W",2,2023-06-21,2023-07-12,37207,54
"MM 49 0 I24 E",2,2019-04-10,2023-04-26,37213,46.5
"MM 51 8 I24 W",2,2021-11-01,2024-03-28,37217,26.5
"MM 53 0 I24 W",2,2023-05-29,2024-10-11,37217,24
"MM 55 2 I24 W",2,2018-10-18,2023-11-19,37211,27
"MM 58 8 I24 W",2,2021-08-27,2023-05-21,37013,28.5
"MM 60 6 I24 E",2,2021-03-18,2021-11-30,37013,35
"MM 61 8 I24 E",2,2021-03-02,2021-12-09,37013,32.5
"MM 85 0 I65 S",2,2018-08-16,2021-05-11,37208,46.5
"MM 87 4 I65 S",2,2016-09-10,2020-07-16,37207,40
"MM 89 0 I65 N",2,2021-05-24,2022-04-07,37207,44
"MM 97 0 I65 S",2,2018-01-02,2024-06-22,37072,38
"MOLLOY ST / 1ST AVE S",2,2018-06-02,2022-08-04,37201,49
"MOORE AV / NOLENSVILLE PKE",2,2020-05-09,2020-07-02,37210,58
"MT VIEW RD / BELL RD",2,2017-12-01,2020-02-16,37013,32
"MT VIEW RD / CROSSINGS BLVD",2,2020-03-14,2022-04-29,37013,41.5
"MURFREESBORO PIKE & FESSLERS LN",2,2023-01-30,2025-07-01,37210,44.5
"MURFREESBORO PIKE & NANCE LN",2,2024-03-31,2025-03-17,37210,40.5
"MURFREESBORO PIKE / EDGE O LAKE DR",2,2021-09-17,2021-12-12,37217,34
"MURFREESBORO PIKE / MOUNTAIN SPRINGS RD",2,2021-03-02,2021-04-13,37013,43
"MURFREESBORO PKE / BELL RD",2,2019-05-02,2020-09-18,37013,40.5
"MURFREESBORO PKE / BRILEY PKWY N",2,2017-10-02,2019-06-12,37217,44
"MURFREESBORO PKE / BRILEY PKWY S",2,2017-01-21,2020-07-05,37217,43.5
"MURFREESBORO PKE / FESSLERS LN",2,2016-08-27,2018-03-16,37210,55.5
"MURFREESBORO PKE / FOREST VIEW DR",2,2017-11-07,2020-11-01,37013,28.5
"MURFREESBORO PKE / LAFAYETTE ST",2,2016-03-13,2018-12-14,37210,38.5
"MURFREESBORO PKE / RANSOM PL",2,2019-12-28,2020-07-14,37217,39
"MURFREESBORO PKE / RURAL HILL RD",2,2017-04-09,2017-05-09,37013,32
"MYATT DR / ANDERSON LN",2,2019-04-28,2021-01-25,37115,41
"MYATT DR / GALLATIN PKE N",2,2019-10-05,2020-09-02,37115,42.5
"MYATT DR / STATE RT 45",2,2018-03-02,2022-05-12,37115,33.5
"N 6TH ST / MAIN ST",2,2016-09-09,2020-05-07,37206,31.5
"N HILL ST & LEWIS ST",2,2025-01-16,2025-01-30,37210,45
"NASHBORO BLVD & MURFREESBORO PIKE",2,2023-06-24,2024-08-27,37217,50
"NASHBORO BLVD / FLINTLOCK CT",2,2016-08-24,2021-02-23,37217,29.5
"NAVAL HILL SHELTER 2",2,2025-01-14,2025-12-05,37206,34
