"Address","total_calls","first_call","last_call","Zip","median_age"
"807 GALLATIN PIKE S",2,2016-06-04,2017-04-02,37115,39.5
"8075 SAWYER BROWN RD",2,2018-12-15,2020-06-03,37221,41.5
"810 JEFFERSON ST",2,2017-03-18,2017-08-19,37208,42
"811 DICKERSON PIKE",2,2017-03-29,2018-08-05,37207,60
"811 RACHELS VIEW",2,2020-03-23,2020-07-31,37076,30
"812 CHARLIE PL",2,2017-01-02,2019-05-14,37207,38.5
"813 WILLOW TRACE CT",2,2017-10-15,2017-10-15,37189,40
"814 PATRICIA DR",2,2020-05-14,2020-08-22,37217,31
"816 HERITAGE TRL",2,2016-01-17,2017-04-19,37076,58
"818 CHEATHAM PL",2,2016-06-05,2017-05-21,37208,29
"819 GALLATIN PIKE S",2,2016-07-27,2018-05-22,37115,54.5
"820 RAMSEY ST",2,2019-01-25,2020-12-27,37206,42
"821 BROOKS AVE",2,2018-02-20,2018-04-01,37115,41.5
"821 SHELBY AVE",2,2019-06-01,2019-06-08,37206,52
"824 WATTS LN",2,2017-12-03,2019-04-06,37209,28
"826 BURNETT RD",2,2018-06-22,2019-01-09,37138,28
"826 GALLAVISTA AV",2,2020-04-21,2020-04-29,37115,45
"827 LONGHUNTER CT",2,2017-08-11,2017-09-30,37217,33
"829 FOOTPATH TER",2,2019-06-28,2020-04-16,37221,65.5
"83 GREEN ST",2,2016-04-12,2020-03-02,37210,62
"830 CONFERENCE DR",2,2020-08-11,2020-08-19,37072,34
"831 NEELYS BEND RD",2,2016-02-19,2018-05-09,37115,54
"832 MADISON SQ",2,2018-05-06,2020-01-14,37115,31.5
"832 ROYAL PKWY",2,2016-02-27,2020-11-26,37214,20
"833 OAK LEAF DR",2,2019-10-24,2020-06-12,37076,32
"833 TODD PREIS DR",2,2016-03-09,2017-07-21,37221,66.5
"834 E MEADE AVE",2,2016-07-30,2016-07-30,37115,35.5
"8349 CUB CREEK RD",2,2019-04-05,2019-04-18,37209,34
"8350 HIGHWAY 70",2,2016-10-15,2019-06-24,37221,44
"84 THOMPSON LN",2,2018-12-13,2020-12-17,37210,42
"8400 HIGHWAY 100",2,2018-02-14,2019-07-05,37221,36.5
"8406 GULLETT DR",2,2018-07-02,2019-11-08,37076,49
"8424 INDIAN HILLS DR",2,2016-09-02,2018-05-28,37221,42
"8456 HIGHWAY 100",2,2016-08-19,2017-12-01,37221,38.5
"848 LOUISVILLE HWY",2,2018-06-01,2019-11-10,37072,28
"849 HAMILTON CROSSINGS",2,2019-11-22,2020-07-10,37013,47.5
"849 IDLEWILD DR",2,2017-06-10,2020-02-10,37115,42.5
"855 S 8TH CT",2,2016-07-16,2017-03-12,37206,44.5
"8554 HIGHWAY 70",2,2016-12-09,2017-11-04,37221,36.5
"856 BROOK HOLLOW RD",2,2018-03-02,2018-05-22,37205,52
"858 GALLAVISTA AVE",2,2018-07-02,2018-07-13,37115,36
"86 ORIEL AVE",2,2016-02-25,2018-01-27,37210,29
"860 MURFREESBORO PKE",2,2016-03-11,2019-11-09,37217,33
"864 OAKWOOD TERRACE DR",2,2017-02-13,2017-08-13,37013,40.5
"871 CARTER ST",2,2016-01-24,2020-05-13,37206,37
"875 GRANADA AV",2,2020-03-27,2020-10-02,37206,41
"8868 HESTER BEASLEY RD",2,2016-03-24,2017-10-06,37221,56.5
"891 KIPLING DR",2,2019-06-01,2019-08-19,37217,32
"893 MURFREESBORO PKE",2,2020-01-26,2020-04-12,37217,38.5
"896 CANNON ST",2,2020-05-19,2020-08-14,37210,13.5
"8TH AV S / DIVISION ST",2,2016-01-29,2018-06-08,37203,42
"9 CITY PL",2,2019-11-22,2020-10-18,37209,NA
"900 AMQUI CT",2,2018-09-15,2019-04-27,37115,37
"901 DICKERSON PIKE S",2,2018-04-16,2018-08-03,37072,38
"901 RIVERGATE PKWY",2,2018-06-29,2018-07-24,37072,42.5
"902 MORRISON ST",2,2019-05-06,2020-04-14,37208,43
"903 N 12TH ST",2,2017-04-07,2018-10-07,37206,39
"908 33RD AVE N",2,2017-10-26,2017-11-12,37209,48
"909 GIBSON DR",2,2016-05-05,2016-11-12,37115,57.5
"909 ROSA L PARKS BLVD",2,2018-08-25,2020-04-10,37208,43
"911 AIRPORT CENTER DR",2,2017-10-13,2020-06-12,37214,57.5
"911 RIVERGATE PKWY",2,2016-10-21,2020-11-12,37115,36.5
"912 RIVERGATE PKWY",2,2016-12-04,2019-12-20,37115,38.5
"913 RIVERGATE PKWY",2,2018-04-27,2020-06-25,37115,50
"914 WINTHORNE DR",2,2016-07-22,2016-11-16,37217,31
"915 MURFREESBORO PIKE",2,2017-03-21,2018-05-18,37217,29
"915 RIVERGATE PKWY",2,2019-07-21,2019-07-21,37115,37
"916 HERMITAGE RDG",2,2017-01-06,2018-03-03,37076,68
"916 WARD ST",2,2016-08-29,2017-06-13,37207,59.5
"917 ONEIDA AV",2,2019-10-03,2020-12-04,37207,38.5
"917 ONEIDA AVE",2,2016-04-02,2017-12-16,37207,55.5
"917 WOODS LAKE DR",2,2017-07-25,2017-08-11,37115,55
"919 CHEYENNE BLVD",2,2020-03-08,2020-03-25,37115,42
"921 WOODLAND ST",2,2017-08-03,2020-12-05,37206,40
"925 40TH AVE N",2,2017-01-16,2018-01-30,37209,33
"925 NEELYS BEND RD",2,2016-02-12,2020-10-11,37115,29
"926 CHEYENNE BLVD",2,2016-12-06,2016-12-29,37115,59
"926 WOODLAND ST",2,2016-11-10,2017-08-13,37206,30.5
"929 ALLEN RD",2,2017-03-25,2020-03-07,37214,NA
"931 RICHARDS RD",2,2019-02-25,2020-06-01,37013,50.5
"933 TAYLOR MERRITT CT",2,2019-07-17,2020-06-20,37209,39.5
"934 LOUISVILLE HWY",2,2016-08-25,2017-10-21,37072,37
"935 33RD AVE N",2,2018-07-28,2019-04-23,37209,38.5
"945 ALLEN RD",2,2017-05-24,2020-06-23,37214,58
"947 RICHARDS RD",2,2019-04-24,2020-02-27,37013,25.5
"95 MAURY ST",2,2017-09-30,2019-01-16,37210,20.5
"950 BRITTANY PARK DR",2,2020-03-30,2020-04-10,37013,23
"954 COLFAX DR",2,2018-07-15,2018-07-22,37214,33
"955 RICHARDS RD",2,2017-10-28,2020-06-06,37013,39.5
"962 BLANK ST",2,2016-04-26,2019-10-05,37208,35
"968 STROUSE AVE",2,2016-03-12,2017-11-18,37206,38.5
"98 VAUGHN RD",2,2019-10-05,2020-01-18,37221,23
"985 MURFREESBORO PIKE",2,2017-10-30,2018-02-11,37217,47.5
"99 WALLACE RD",2,2019-09-28,2020-07-09,37211,49.5
"990 MURFREESBORO PIKE",2,2017-01-06,2017-07-15,37217,24.5
"9TH AV N / CASS ST",2,2019-03-05,2020-06-25,37208,34
"9TH AV N / CHEATHAM PL",2,2020-04-22,2020-09-04,37208,73
"ALLIED DR / NOLENSVILLE PIKE",2,2017-01-01,2018-07-04,37211,27
"ANTHES DR / HERMITAGE AV",2,2019-10-30,2020-08-12,37210,36
"ASHLAND CITY HWY / BRILEY PKWY S",2,2017-04-09,2017-06-08,37218,30
"ASHLAND CITY HWY / CLARKSVILLE PIKE",2,2016-10-18,2019-04-14,37218,35
"BELL RD / BRITTANY PARK DR",2,2019-05-13,2020-08-21,37013,37.5
"BELL RD / COLLINS PARK DR",2,2016-05-30,2020-05-03,37013,44
"BELL RD / EAGLE VIEW BLVD",2,2017-12-18,2020-03-27,37013,30.5
"BELL RD / HICKORY HOLLOW LN",2,2018-05-03,2019-12-21,37013,71
"BELL RD / I24 E",2,2017-11-12,2018-10-09,37013,50
"BELL RD / SMITH SPRINGS RD",2,2016-03-23,2017-04-01,37217,25.5
"BRICK CHURCH PKE / AVONDALE CIR",2,2018-08-26,2019-02-02,37207,39
"BRICK CHURCH PKE / EWING DR",2,2018-10-21,2020-12-29,37207,51.5
"BRILEY PKWY N / COUNTY HOSPITAL RD",2,2016-05-31,2018-06-21,37218,48
"BRILEY PKWY S / ELM HILL PIKE",2,2018-11-17,2019-05-10,37214,40.5
"BROADWAY / 12TH AV N",2,2020-02-08,2020-02-25,37203,30
"BROADWAY / 12TH AVE N",2,2017-07-16,2019-03-04,37203,45
"BROADWAY / 1ST AVE N",2,2016-10-20,2017-08-03,37201,31.5
"BROADWAY / 4TH AV N",2,2019-09-19,2020-03-01,37203,25
"BROADWAY / 7TH AVE N",2,2017-02-25,2017-11-04,37203,52.5
"CENTRAL PKE / I40 E EXT RAMP",2,2018-03-25,2018-06-22,37076,46
"CENTRAL PKE ENT RAMP / CENTRAL PKE",2,2020-03-23,2020-07-30,37076,34
"CHARLOTTE AV / 15TH AV N",2,2019-11-14,2020-10-26,37203,31.5
"CHARLOTTE PKE / OLD HICKORY BLVD",2,2018-11-07,2018-11-16,37209,27
"CHESAPEAKE DR / MOOREWOOD DR",2,2020-02-29,2020-03-14,37207,26
"CHEYENNE BLVD / WARRIOR RD",2,2020-08-24,2020-09-01,37115,37
"CLAIBORNE ST / LAFAYETTE ST",2,2016-11-09,2019-07-19,37210,46
"CRAIGHEAD ST / BRANSFORD AVE",2,2016-06-29,2018-12-04,37204,28.5
"DAVIDSON DR / CHARLOTTE PKE",2,2020-05-19,2020-09-04,37209,32.5
"DELTA AV / CHEATHAM PL",2,2019-09-02,2020-07-07,37208,54
"DELTA AV / GARFIELD ST",2,2018-09-16,2020-04-01,37208,51
"DICKERSON PKE / BRILEY PKWY E",2,2016-02-04,2020-05-03,37207,36
"DICKERSON PKE / DOUGLAS AVE",2,2017-11-17,2019-02-25,37207,47
"DICKERSON PKE / I65 N",2,2016-02-22,2019-02-03,37207,42
"DICKERSON PKE / MAPLEWOOD TRC",2,2019-07-31,2020-12-28,37207,30
"DIVISION ST / 8TH AV S",2,2020-04-24,2020-10-16,37203,NA
"ED TEMPLE BLVD / BUCHANAN ST",2,2017-08-29,2019-08-22,37208,29
"EDGEHILL AV / 12TH AVE S",2,2017-05-01,2018-07-14,37203,24
"ELLINGTON PKWY N / DOUGLAS AVE",2,2018-04-25,2019-04-28,37206,27
"EWING DR / DICKERSON PKE",2,2016-01-20,2019-12-28,37207,36
"EXIT 201 I40 W",2,2020-06-26,2020-10-08,37209,37.5
"EXIT 215A I40 W",2,2017-12-15,2019-08-08,37214,49.5
"EXIT 216A I40 E",2,2018-01-26,2020-12-19,37214,34.5
"EXIT 221A I40 E",2,2019-04-01,2020-05-26,37076,33.5
"EXIT 3A BRILEY N",2,2020-03-16,2020-08-02,37211,38
"EXIT 46A I24 W",2,2016-10-17,2020-06-26,37207,24.5
"EXIT 87 I65 N",2,2018-09-16,2019-04-24,37207,28.5
"FESSLERS LN / LEBANON PIKE",2,2017-03-12,2017-10-04,37210,19.5
"FOREST PARK RD / NEELYS BEND RD",2,2018-05-22,2020-04-03,37115,26.5
"FOSTER AV / GLENROSE AV",2,2020-02-09,2020-04-11,37210,27
"GALLATIN AV / DOUGLAS AVE",2,2017-04-28,2019-04-25,37206,36.5
"GALLATIN PKE / BROADMOOR DR",2,2016-02-29,2018-07-10,37216,27
"GALLATIN PKE / E TRINITY LN",2,2018-06-15,2020-10-22,37216,53.5
"GALLATIN PKE / HOME RD",2,2017-11-21,2019-01-19,37216,24.5
"GALLATIN PKE N / ANDERSON LN",2,2016-10-10,2020-03-07,37115,47
"GALLATIN PKE N / CUMBERLAND AV",2,2019-09-18,2020-03-10,37115,41
"GALLATIN PKE N / LIBERTY LN",2,2017-10-01,2019-03-07,37115,45
"GALLATIN PKE N / OLD DRY CREEK RD",2,2019-07-02,2020-03-01,37115,39
"GEORGE L DAVIS BLVD / CHURCH ST",2,2020-05-15,2020-11-19,37246,38
"HAMILTON CHURCH RD / HOBSON PKE",2,2020-11-11,2020-12-19,37013,29
"HAMILTON CHURCH RD / MURFREESBORO PIKE",2,2018-01-27,2018-06-04,37013,40.5
"HARDING PL / ANTIOCH PIKE",2,2016-06-06,2017-11-14,37211,33.5
"HARDING PL / NOLENSVILLE PIKE",2,2016-09-03,2019-01-23,37211,34.5
"HAYWOOD LN / BAKERTOWN RD",2,2017-10-27,2018-03-11,37211,42
"HERITAGE DR / OLD HICKORY BLVD W",2,2019-01-05,2020-08-08,37115,42.5
"HIGHWAY 70 S / OLD HICKORY BLVD",2,2019-11-17,2020-08-21,37221,49
"I40 W / WHITE BRIDGE PKE",2,2020-05-04,2020-07-20,37209,21
"I65 N / ROSA L PARKS BLVD",2,2017-06-22,2019-08-08,37208,37.5
"JEFFERSON ST / 10TH AVE N",2,2017-11-09,2018-07-31,37208,33.5
"JOY AV / JOY CIR",2,2019-08-07,2020-10-09,37207,54
"KINGS LN / DRAKES BRANCH RD",2,2018-06-04,2018-12-20,37218,25
"KOREAN VETERANS BLVD / 5TH AV S",2,2019-11-23,2019-12-28,37203,51.5
"LAFAYETTE ST / 4TH AVE S",2,2016-08-04,2017-12-11,37210,61
"LAFAYETTE ST / FAIRFIELD AV",2,2020-05-04,2020-09-30,37210,32
"LAFAYETTE ST / FAIRFIELD AVE",2,2018-03-25,2018-11-01,37210,36
"LAFAYETTE ST / WHARF AVE",2,2017-02-07,2019-02-03,37210,46.5
"LARGO DR / TRAVELERS INN DR",2,2019-03-19,2020-09-05,37211,41.5
"LEBANON PKE / DANYACREST DR",2,2017-05-29,2020-10-21,37214,42
"LEBANON PKE / FAIRWAY DR",2,2019-08-16,2020-03-12,37214,40
"LEBANON PKE / MCGAVOCK PIKE",2,2016-07-18,2017-06-09,37214,29
"LEWIS ST / LAFAYETTE ST",2,2019-03-01,2020-03-26,37210,36
"LISCHEY AV / E TRINITY LN",2,2016-10-21,2020-03-29,37207,30.5
"LISCHEY AV / EDWIN ST",2,2016-08-17,2017-02-28,37207,52
"MAIN ST / NEILL AVE",2,2016-08-23,2019-02-07,37206,46.5
"MAIN ST / S 5TH ST",2,2017-09-11,2019-05-28,37206,16
"MIDDLETON ST / EWING AV",2,2019-07-05,2020-07-06,37203,48
"MM 55 2 I24 E",2,2020-02-21,2020-09-09,37211,34
"MM 87 4 I65 S",2,2016-09-10,2020-07-16,37207,40
"MOORE AV / NOLENSVILLE PKE",2,2020-05-09,2020-07-02,37210,58
"MT VIEW RD / BELL RD",2,2017-12-01,2020-02-16,37013,32
"MURFREESBORO PKE / BELL RD",2,2019-05-02,2020-09-18,37013,40.5
"MURFREESBORO PKE / BRILEY PKWY N",2,2017-10-02,2019-06-12,37217,44
"MURFREESBORO PKE / BRILEY PKWY S",2,2017-01-21,2020-07-05,37217,43.5
"MURFREESBORO PKE / FESSLERS LN",2,2016-08-27,2018-03-16,37210,55.5
"MURFREESBORO PKE / FOREST VIEW DR",2,2017-11-07,2020-11-01,37013,28.5
"MURFREESBORO PKE / LAFAYETTE ST",2,2016-03-13,2018-12-14,37210,38.5
"MURFREESBORO PKE / RANSOM PL",2,2019-12-28,2020-07-14,37217,39
"MURFREESBORO PKE / RURAL HILL RD",2,2017-04-09,2017-05-09,37013,32
"MYATT DR / GALLATIN PIKE N",2,2018-01-04,2019-06-27,37115,50
"MYATT DR / GALLATIN PKE N",2,2019-10-05,2020-09-02,37115,42.5
"N 6TH ST / MAIN ST",2,2016-09-09,2020-05-07,37206,31.5
"NEELYS BEND RD / GALLATIN PKE S",2,2020-02-14,2020-12-28,37115,28
"NEILL AV / RAMSEY ST",2,2017-03-03,2020-07-22,37206,31.5
"NOLENSVILLE PKE / EDMONDSON PIKE",2,2016-07-18,2018-10-09,37211,38
"NOLENSVILLE PKE / OLD HICKORY BLVD",2,2019-12-18,2020-07-18,37211,23
"NOLENSVILLE PKE / THOMPSON LN",2,2016-04-19,2020-11-02,37210,38.5
"NOLENSVILLE PKE / WHEELER AVE",2,2016-12-04,2017-01-31,37211,23.5
"OLD HICKORY BLVD / AMALIE DR",2,2018-06-12,2019-06-19,37211,37.5
"OLD HICKORY BLVD / CENTRAL PKE",2,2019-11-08,2020-06-04,37076,45.5
"OLD HICKORY BLVD / FRANKLIN PIKE",2,2017-05-26,2017-11-02,37027,35.5
"OLD HICKORY BLVD / FRIST BLVD",2,2018-11-22,2020-09-30,37076,48
"OLD HICKORY BLVD / HIGHWAY 70 S",2,2016-07-03,2016-12-31,37221,43
"OLD HICKORY BLVD W / N GRAYCROFT AVE",2,2017-10-19,2018-04-28,37115,28.5
"PARRIS AV / MURFREESBORO PKE",2,2020-03-27,2020-07-18,37210,40
"PEACHTREE ST / FOSTER AVE",2,2019-06-04,2020-12-11,37210,21.5
"PENNINGTON BEND RD / MCGAVOCK PKE",2,2020-10-06,2020-10-06,37214,33.5
"RIVER RD / CHARLOTTE PIKE",2,2016-07-19,2018-12-22,37209,33.5
"RIVER RD / CHARLOTTE PKE",2,2020-12-04,2020-12-10,37209,45
"RIVERSIDE DR / MCGAVOCK PIKE",2,2017-10-10,2019-02-08,37216,38.5
"ROBINSON RD / MARTINGALE DR",2,2018-09-27,2020-05-05,37138,41.5
"ROSA L PARKS BLVD / GARFIELD ST",2,2019-11-18,2020-11-18,37208,61
"ROSA L PARKS BLVD / I65 S",2,2018-02-24,2018-06-16,37208,30.5
"ROSA L PARKS BLVD / MONROE ST",2,2019-03-27,2020-04-13,37208,41
"ROSA L PARKS BLVD / TAYLOR ST",2,2020-03-31,2020-07-16,37208,46
"S 5TH ST / MAIN ST",2,2018-05-12,2019-10-01,37206,51.5
"S 5TH ST / SHELBY AVE",2,2017-06-16,2018-04-10,37206,44
"S 7TH ST / SHELBY AVE",2,2017-03-12,2018-09-07,37206,32
"SANDHURST DR / LONDON BRIDGE RD",2,2018-04-19,2020-07-31,37115,NA
"SHELBY AV / S 10TH ST",2,2016-01-18,2017-12-18,37206,48
"SHELBY AV / S 5TH ST",2,2016-04-01,2018-07-14,37206,24.5
"SHELBY AV / S 7TH ST",2,2017-03-25,2019-11-30,37206,53
"SHELBY PARK",2,2020-05-14,2020-11-04,37206,35.5
"SMITH SPRINGS RD / BELL RD",2,2016-02-22,2017-10-30,37217,49
"SMITH SPRINGS RD / RURAL HILL RD",2,2020-07-22,2020-10-01,37217,42
"TRAVELERS INN DR / HARDING PL",2,2017-11-04,2020-05-25,37211,33
"TROUSDALE DR / HARDING PL",2,2016-03-05,2020-03-03,37204,30.5
"TULIP GROVE RD / CHANDLER RD",2,2019-10-19,2020-08-01,37076,25.5
"TUSCULUM RD / MCMURRAY DR",2,2017-08-10,2018-05-12,37211,30
"W END AV / 24TH AVE N",2,2016-04-16,2018-01-30,37203,21
"W TRINITY LN / BAPTIST WORLD CENTER DR",2,2016-03-13,2019-12-24,37207,47
"W TRINITY LN / BRICK CHURCH PKE",2,2020-06-07,2020-08-13,37207,25.5
"W TRINITY LN / HAMPTON ST",2,2017-04-16,2020-06-03,37207,38
"W TRINITY LN / I65 N EXT RAMP",2,2019-04-04,2019-04-21,37207,25
"W TRINITY LN / WHITES CREEK PIKE",2,2016-06-10,2018-10-01,37207,40.5
"WOODLAND ST / S 5TH ST",2,2016-05-23,2017-05-23,37206,33
